bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
123456,2025-09-01,-32434.191,010396998350,FRS EFFET,PAYEMENT EFFET 310825  010396998350,75418.0,2025-09-01,-32434.191,-162170.955,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
123460,2025-09-01,-150824.735,010155466992,FRS EFFET,PAYEMENT EFFET 300825  010155466992,75418.0,2025-09-01,-32434.191,-162170.955,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
123464,2025-09-01,-75717.083,010155473394,FRS EFFET,PAYEMENT EFFET 310825  010155473394,75418.0,2025-09-01,-32434.191,-162170.955,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
123468,2025-09-01,-84550.497,010396999514,FRS EFFET,PAYEMENT EFFET 300825  010396999514,75418.0,2025-09-01,-32434.191,-162170.955,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
123471,2025-09-01,13384.072,2500951,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 28 08 2025 Bordereau No2500951,75466.0,2025-09-11,19143.484,95717.42,BVC250001010,4000219,CLT CHQ,Chèque en Banque,0.0
123474,2025-09-01,25899.532,285973,CLT VIR,VIREMENT REÇU 285973   IVANOVS KA OLENA EP MANITA,75417.0,2025-09-01,25899.532,129497.66,VICL210670,1,CLT VIR,Virement Reçu,23.75
123475,2025-09-01,-1.0,,ECH CREDIT,REGLEMENT ECHEANCE LEASING DROIT DE TIMBRE A PAYER,,,,,,,,,-1.0
123478,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
123484,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
123487,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
123490,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
123496,2025-09-01,-150000.0,,ECH CREDIT,REMBOURSEMENT ECHEANCE CREDIT DU 31 08 2025,,,,,,,,,-1.0
123499,2025-09-02,72886.1,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,75426.0,2025-09-02,42632.69,364430.5,BEB24000391,10815215596,CLT EFFET,Validation Effet escompté en Banque,23.75
123518,2025-09-03,-108101.494,010155470581,FRS EFFET,PAYEMENT EFFET 310825  010155470581,75429.0,2025-09-03,-108101.494,-540507.47,EFB250000651,10155470581,FRS EFFET,Paiement Traite Fournisseur,23.75
123519,2025-09-05,50611.934,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,75438.0,2025-09-05,31374.322,253059.67,BEB24000393,10396681160,CLT EFFET,Validation Effet escompté en Banque,23.75
123520,2025-09-05,91496.252,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,75438.0,2025-09-05,31374.322,253059.67,BEB24000393,10396681160,CLT EFFET,Validation Effet escompté en Banque,23.75
123524,2025-09-05,-112538.336,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 050925,75437.0,2025-09-05,-112538.336,-562691.68,EFB250000654,10155465731,FRS EFFET,Paiement Traite Fournisseur,23.75
123525,2025-09-08,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,75503.0,2025-09-16,42060.596,210302.98,VICL210702,1,CLT VIR,Virement Reçu,15.0
123529,2025-09-08,-72769.272,10816990502,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 050925 LCN 10816990502,75442.0,2025-09-08,30000.0,1001494.52,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
123536,2025-09-08,200298.904,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,75442.0,2025-09-08,30000.0,1001494.52,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
123542,2025-09-10,-65185.607,010938873136,FRS EFFET,PAYEMENT EFFET 080925  010938873136,75452.0,2025-09-10,-65185.607,-325928.035,EFB250000662,10938873136,FRS EFFET,Paiement Traite Fournisseur,23.75
123546,2025-09-10,-113970.291,010155470193,FRS EFFET,PAYEMENT EFFET 100925  010155470193,75452.0,2025-09-10,-65185.607,-325928.035,EFB250000662,10938873136,FRS EFFET,Paiement Traite Fournisseur,23.75
123547,2025-09-10,146066.187,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,75454.0,2025-09-10,21380.21,730330.935,BEB24000394,10396682227,CLT EFFET,Validation Effet escompté en Banque,23.75
123555,2025-09-11,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,75503.0,2025-09-16,42060.596,210302.98,VICL210702,1,CLT VIR,Virement Reçu,18.75
123558,2025-09-11,-53462.374,10155484840,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 100925 LCN 10155484840,75454.0,2025-09-10,21380.21,730330.935,BEB24000394,10396682227,CLT EFFET,Validation Effet escompté en Banque,22.5
123566,2025-09-11,-226596.203,010396919004,FRS EFFET,PAYEMENT EFFET 070925  010396919004,75467.0,2025-09-11,-18868.99,-94344.95,EFB250000666,10396993985,FRS EFFET,Paiement Traite Fournisseur,23.75
123570,2025-09-11,-53331.964,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
123574,2025-09-11,-76936.47,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
123586,2025-09-11,-26408.461,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
123593,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291435,75484.0,2025-09-12,25618.953,536089.55,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
123594,2025-09-12,7000.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309252150,75484.0,2025-09-12,25618.953,536089.55,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
123595,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291532,75484.0,2025-09-12,25618.953,536089.55,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
123599,2025-09-15,50000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,75503.0,2025-09-16,42060.596,210302.98,VICL210702,1,CLT VIR,Virement Reçu,22.5
123600,2025-09-15,45000.0,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,75491.0,2025-09-15,29744.51,1794901.48,BEB24000411,10155494055,CLT EFFET,Validation Effet escompté en Banque,23.75
123601,2025-09-15,358980.296,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,75491.0,2025-09-15,29744.51,1794901.48,BEB24000411,10155494055,CLT EFFET,Validation Effet escompté en Banque,23.75
123605,2025-09-15,-67268.014,010155475237,FRS EFFET,PAYEMENT EFFET 130925  010155475237,75489.0,2025-09-15,-26570.391,-132851.955,EFB250000667,10155479893,FRS EFFET,Paiement Traite Fournisseur,23.75
123619,2025-09-16,42060.596,7176667,CLT VIR,VIREMENT REÇU 7176667   ANANE HATEM BEN SADOK,75503.0,2025-09-16,42060.596,210302.98,VICL210702,1,CLT VIR,Virement Reçu,23.75
123623,2025-09-17,72291.267,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,75504.0,2025-09-16,9956.272,49781.36,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,22.5
123634,2025-09-18,-31268.47,10155444391,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 150925 LCN 10155444391,75504.0,2025-09-16,9956.272,49781.36,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,21.25
123638,2025-09-19,19335.199,0489003,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489003,75505.0,2025-09-18,10000.0,207362.385,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
123641,2025-09-19,22137.278,0489002,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489002,75505.0,2025-09-18,10000.0,207362.385,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
123653,2025-09-22,-40445.27,010155481639,FRS EFFET,PAYEMENT EFFET 220925  010155481639,75511.0,2025-09-22,-21832.547,-109162.735,EFB250000685,10938877695,FRS EFFET,Paiement Traite Fournisseur,23.75
123661,2025-09-22,40000.0,9900326,CLT VIR,VIREMENT REÇU 9900326   PHARMACIE NOUIRA RAOUF,75510.0,2025-09-22,40000.0,200000.0,VICL210717,1,CLT VIR,Virement Reçu,23.75
123671,2025-09-23,-6500.0,10816997971,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 200925 LCN 10816997971,75514.0,2025-09-22,45220.161,1473047.855,BEB24000426,10155497256,CLT EFFET,Validation Effet escompté en Banque,22.5
123677,2025-09-23,-26869.447,10816986331,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 200925 LCN 10816986331,75514.0,2025-09-22,45220.161,1473047.855,BEB24000426,10155497256,CLT EFFET,Validation Effet escompté en Banque,22.5
123681,2025-09-24,-18059.272,010155480766,FRS EFFET,PAYEMENT EFFET 160925  010155480766,75524.0,2025-09-24,-18059.272,-90296.36,EFB250000688,10155480766,FRS EFFET,Paiement Traite Fournisseur,23.75
123685,2025-09-25,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,75510.0,2025-09-22,40000.0,200000.0,VICL210717,1,CLT VIR,Virement Reçu,18.75
123690,2025-09-25,-15100.0,010155477759,FRS EFFET,PAYEMENT EFFET 250925  010155477759,75525.0,2025-09-25,-157723.73,-788618.65,EFB250000691,10155466507,FRS EFFET,Paiement Traite Fournisseur,23.75
123698,2025-09-25,-157723.73,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 250925,75525.0,2025-09-25,-157723.73,-788618.65,EFB250000691,10155466507,FRS EFFET,Paiement Traite Fournisseur,23.75
123701,2025-09-26,-24208.188,10816996516,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 250925 LCN 10816996516,75539.0,2025-09-30,1186.821,5934.105,EES250000499,10938870226,CLT EFFET,Validation Effet encaissé en Banque,21.25
123704,2025-09-26,-5515.357,10706219024,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 250925 LCN 10706219024,75539.0,2025-09-30,1186.821,5934.105,EES250000499,10938870226,CLT EFFET,Validation Effet encaissé en Banque,21.25
