bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
137590,2025-09-01,-150824.735,010155466992,FRS EFFET,PAYEMENT EFFET 300825  010155466992,81930.0,2025-09-01,-32434.191,-129736.764,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
137594,2025-09-01,-75717.083,010155473394,FRS EFFET,PAYEMENT EFFET 310825  010155473394,81930.0,2025-09-01,-32434.191,-129736.764,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
137611,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137617,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137620,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137623,2025-09-01,-3554.231,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137626,2025-09-01,-150000.0,,ECH CREDIT,REMBOURSEMENT ECHEANCE CREDIT DU 31 08 2025,,,,,,,,,-1.0
137640,2025-09-03,162476.155,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,81948.0,2025-09-03,-76936.47,-307745.88,BVC250001041,10396676795,CLT EFFET,Valider Impayé via escompte,23.75
137648,2025-09-03,-108101.494,010155470581,FRS EFFET,PAYEMENT EFFET 310825  010155470581,81942.0,2025-09-03,-92173.69,-368694.76,EFB250000652,10155470678,FRS EFFET,Paiement Traite Fournisseur,23.75
137650,2025-09-05,91496.252,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,81952.0,2025-09-05,26978.024,366213.54,BEB24000397,10932658,CLT EFFET,Validation Effet escompté en Banque,23.75
137655,2025-09-08,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,81929.0,2025-09-01,25899.532,103598.128,VICL210670,1,CLT VIR,Virement Reçu,15.0
137662,2025-09-08,-37061.294,10396979920,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 050925 LCN 10396979920,81954.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
137665,2025-09-08,-5515.357,10626585710,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 050925 LCN 10626585710,81954.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
137666,2025-09-08,200298.904,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,81954.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
137672,2025-09-10,-65185.607,010938873136,FRS EFFET,PAYEMENT EFFET 080925  010938873136,81964.0,2025-09-10,-65185.607,-260742.428,EFB250000662,10938873136,FRS EFFET,Paiement Traite Fournisseur,23.75
137677,2025-09-10,146066.187,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,81971.0,2025-09-10,3849.306,584264.748,BEB24000394,10938894476,CLT EFFET,Validation Effet escompté en Banque,23.75
137685,2025-09-11,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,82015.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,18.75
137688,2025-09-11,-53462.374,10155484840,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 100925 LCN 10155484840,81971.0,2025-09-10,3849.306,584264.748,BEB24000394,10938894476,CLT EFFET,Validation Effet escompté en Banque,22.5
137692,2025-09-11,-18868.99,010396993985,FRS EFFET,PAYEMENT EFFET 110925  010396993985,81979.0,2025-09-11,-18868.99,-75475.96,EFB250000666,10396993985,FRS EFFET,Paiement Traite Fournisseur,23.75
137696,2025-09-11,-226596.203,010396919004,FRS EFFET,PAYEMENT EFFET 070925  010396919004,81979.0,2025-09-11,-18868.99,-75475.96,EFB250000666,10396993985,FRS EFFET,Paiement Traite Fournisseur,23.75
137700,2025-09-11,-53331.964,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
137704,2025-09-11,-76936.47,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
137712,2025-09-11,-23259.546,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
137716,2025-09-11,-26408.461,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
137720,2025-09-12,107217.91,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,81996.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
137723,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291435,81996.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
137725,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291532,81996.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
137728,2025-09-12,19143.484,0001010,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 11 09 2025 Bordereau No0001010,81990.0,2025-09-12,25011.116,346600.612,BVC250001014,3310,CLT CHQ,Chèque en Banque,23.75
137729,2025-09-15,50000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,82015.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,22.5
137730,2025-09-15,45000.0,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,82003.0,2025-09-15,29744.51,1435921.184,BEB24000411,10155494055,CLT EFFET,Validation Effet escompté en Banque,23.75
137739,2025-09-15,-26570.391,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 140925,82002.0,2025-09-15,-67268.014,-269072.056,EFB250000668,10155475237,FRS EFFET,Paiement Traite Fournisseur,23.75
137746,2025-09-16,86650.153,0001014,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 12 09 2025 Bordereau No0001014,81990.0,2025-09-12,25011.116,346600.612,BVC250001014,3310,CLT CHQ,Chèque en Banque,21.25
137749,2025-09-16,42060.596,7176667,CLT VIR,VIREMENT REÇU 7176667   ANANE HATEM BEN SADOK,82015.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,23.75
137753,2025-09-17,72291.267,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,82016.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,22.5
137756,2025-09-17,-18719.325,9914991091,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 160925 LCN 9914991091,82016.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,22.5
137764,2025-09-18,-31268.47,10155444391,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 150925 LCN 10155444391,82016.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,21.25
137767,2025-09-18,-18731.616,10155486004,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 170925 LCN 10155486004,82016.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,21.25
137768,2025-09-19,19335.199,0489003,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489003,82017.0,2025-09-18,10000.0,165889.908,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
137771,2025-09-19,22137.278,0489002,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489002,82017.0,2025-09-18,10000.0,165889.908,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
137779,2025-09-22,-208602.085,010155469223,FRS EFFET,PAYEMENT EFFET 210925  010155469223,82025.0,2025-09-22,-208602.085,-834408.34,EFB250000687,10155469223,FRS EFFET,Paiement Traite Fournisseur,23.75
137783,2025-09-22,-40445.27,010155481639,FRS EFFET,PAYEMENT EFFET 220925  010155481639,82025.0,2025-09-22,-208602.085,-834408.34,EFB250000687,10155469223,FRS EFFET,Paiement Traite Fournisseur,23.75
137791,2025-09-22,40000.0,9900326,CLT VIR,VIREMENT REÇU 9900326   PHARMACIE NOUIRA RAOUF,82022.0,2025-09-22,40000.0,160000.0,VICL210717,1,CLT VIR,Virement Reçu,23.75
137801,2025-09-23,-6500.0,10816997971,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 200925 LCN 10816997971,82026.0,2025-09-22,45220.161,1178438.284,BEB24000426,10155497256,CLT EFFET,Validation Effet escompté en Banque,22.5
137807,2025-09-23,-26869.447,10816986331,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 200925 LCN 10816986331,82026.0,2025-09-22,45220.161,1178438.284,BEB24000426,10155497256,CLT EFFET,Validation Effet escompté en Banque,22.5
137811,2025-09-24,-18059.272,010155480766,FRS EFFET,PAYEMENT EFFET 160925  010155480766,82036.0,2025-09-24,-18059.272,-72237.088,EFB250000688,10155480766,FRS EFFET,Paiement Traite Fournisseur,23.75
137816,2025-09-25,260641.278,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,82026.0,2025-09-22,45220.161,1178438.284,BEB24000426,10155497256,CLT EFFET,Validation Effet escompté en Banque,18.75
137820,2025-09-25,-15100.0,010155477759,FRS EFFET,PAYEMENT EFFET 250925  010155477759,82038.0,2025-09-25,-12817.623,-51270.492,EFB250000692,10155477371,FRS EFFET,Paiement Traite Fournisseur,23.75
137834,2025-09-26,-5515.357,10706219024,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 250925 LCN 10706219024,82051.0,2025-09-30,1186.821,4747.284,EES250000499,10938870226,CLT EFFET,Validation Effet encaissé en Banque,21.25
137841,2025-09-29,-7285.722,010155482124,FRS EFFET,PAYEMENT EFFET 280925  010155482124,82042.0,2025-09-29,-12850.465,-51401.86,EFB250000698,10155478923,FRS EFFET,Paiement Traite Fournisseur,23.75
137845,2025-09-29,-2976.416,010155482609,FRS EFFET,PAYEMENT EFFET 280925  010155482609,82042.0,2025-09-29,-12850.465,-51401.86,EFB250000698,10155478923,FRS EFFET,Paiement Traite Fournisseur,23.75
137849,2025-09-29,-6264.254,010155481736,FRS EFFET,PAYEMENT EFFET 280925  010155481736,82042.0,2025-09-29,-12850.465,-51401.86,EFB250000698,10155478923,FRS EFFET,Paiement Traite Fournisseur,23.75
137853,2025-09-29,-81140.711,010397000096,FRS EFFET,PAYEMENT EFFET 290925  010397000096,82042.0,2025-09-29,-12850.465,-51401.86,EFB250000698,10155478923,FRS EFFET,Paiement Traite Fournisseur,23.75
137857,2025-09-29,-12850.465,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 280925,82042.0,2025-09-29,-12850.465,-51401.86,EFB250000698,10155478923,FRS EFFET,Paiement Traite Fournisseur,23.75
137863,2025-09-30,-18731.616,10155486101,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 270925 LCN 10155486101,82051.0,2025-09-30,1186.821,4747.284,EES250000499,10938870226,CLT EFFET,Validation Effet encaissé en Banque,23.75
137867,2025-09-30,-76604.764,010155481930,FRS EFFET,PAYEMENT EFFET 300925  010155481930,82054.0,2025-09-30,-29482.054,-117928.216,EFB250000708,10938872554,FRS EFFET,Paiement Traite Fournisseur,23.75
137582,2025-09-01,73007.298,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,81934.0,2025-09-01,21282.717,292029.192,BEB24000395,10938870905,CLT EFFET,Validation Effet escompté en Banque,23.75
137586,2025-09-01,-32434.191,010396998350,FRS EFFET,PAYEMENT EFFET 310825  010396998350,81930.0,2025-09-01,-32434.191,-129736.764,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
137598,2025-09-01,-84550.497,010396999514,FRS EFFET,PAYEMENT EFFET 300825  010396999514,81930.0,2025-09-01,-32434.191,-129736.764,EFB250000643,10396998350,FRS EFFET,Paiement Traite Fournisseur,23.75
137604,2025-09-01,25899.532,285973,CLT VIR,VIREMENT REÇU 285973   IVANOVS KA OLENA EP MANITA,81929.0,2025-09-01,25899.532,103598.128,VICL210670,1,CLT VIR,Virement Reçu,23.75
137605,2025-09-01,-1.0,,ECH CREDIT,REGLEMENT ECHEANCE LEASING DROIT DE TIMBRE A PAYER,,,,,,,,,-1.0
137608,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137614,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
137629,2025-09-02,72886.1,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,81938.0,2025-09-02,42632.69,291544.4,BEB24000391,10815215596,CLT EFFET,Validation Effet escompté en Banque,23.75
137644,2025-09-03,-92173.69,010155470678,FRS EFFET,PAYEMENT EFFET 220825  010155470678,81942.0,2025-09-03,-92173.69,-368694.76,EFB250000652,10155470678,FRS EFFET,Paiement Traite Fournisseur,23.75
137649,2025-09-05,50611.934,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,81952.0,2025-09-05,26978.024,366213.54,BEB24000397,10932658,CLT EFFET,Validation Effet escompté en Banque,23.75
137654,2025-09-05,-112538.336,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 050925,81949.0,2025-09-05,-112538.336,-450153.344,EFB250000654,10155465731,FRS EFFET,Paiement Traite Fournisseur,23.75
