bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
110590,2025-09-01,-75717.083,010155473394,FRS EFFET,PAYEMENT EFFET 310825  010155473394,69648.0,2025-09-01,-75717.083,-302868.332,EFB250000645,10155473394,FRS EFFET,Paiement Traite Fournisseur,23.75
110604,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
110613,2025-09-01,-1297.521,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
110619,2025-09-01,-3554.231,,ECH CREDIT,REGLEMENT ECHEANCE LEASING LOYER T.T.C,,,,,,,,,-1.0
110622,2025-09-01,-150000.0,,ECH CREDIT,REMBOURSEMENT ECHEANCE CREDIT DU 31 08 2025,,,,,,,,,-1.0
110625,2025-09-02,72886.1,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,69654.0,2025-09-02,42632.69,291544.4,BEB24000391,10815215596,CLT EFFET,Validation Effet escompté en Banque,23.75
110640,2025-09-03,-92173.69,010155470678,FRS EFFET,PAYEMENT EFFET 220825  010155470678,69657.0,2025-09-03,-108101.494,-432405.976,EFB250000651,10155470581,FRS EFFET,Paiement Traite Fournisseur,23.75
110644,2025-09-03,-108101.494,010155470581,FRS EFFET,PAYEMENT EFFET 310825  010155470581,69657.0,2025-09-03,-108101.494,-432405.976,EFB250000651,10155470581,FRS EFFET,Paiement Traite Fournisseur,23.75
110645,2025-09-05,50611.934,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:2,69666.0,2025-09-05,31374.322,202447.736,BEB24000393,10396681160,CLT EFFET,Validation Effet escompté en Banque,23.75
110646,2025-09-05,91496.252,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,69666.0,2025-09-05,31374.322,202447.736,BEB24000393,10396681160,CLT EFFET,Validation Effet escompté en Banque,23.75
110650,2025-09-05,-112538.336,,FRS EFFET,REGLEMENT EFFET ESCOMPTE 050925,69665.0,2025-09-05,-112538.336,-450153.344,EFB250000654,10155465731,FRS EFFET,Paiement Traite Fournisseur,23.75
110651,2025-09-08,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,69645.0,2025-09-01,25899.532,103598.128,VICL210670,1,CLT VIR,Virement Reçu,15.0
110658,2025-09-08,-37061.294,10396979920,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 050925 LCN 10396979920,69670.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
110661,2025-09-08,-5515.357,10626585710,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 050925 LCN 10626585710,69670.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
110662,2025-09-08,200298.904,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,69670.0,2025-09-08,30000.0,801195.616,BEB24000396,10155489981,CLT EFFET,Validation Effet escompté en Banque,23.75
110668,2025-09-10,-65185.607,010938873136,FRS EFFET,PAYEMENT EFFET 080925  010938873136,69680.0,2025-09-10,-65185.607,-260742.428,EFB250000662,10938873136,FRS EFFET,Paiement Traite Fournisseur,23.75
110672,2025-09-10,-113970.291,010155470193,FRS EFFET,PAYEMENT EFFET 100925  010155470193,69680.0,2025-09-10,-65185.607,-260742.428,EFB250000662,10938873136,FRS EFFET,Paiement Traite Fournisseur,23.75
110673,2025-09-10,146066.187,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:1,69682.0,2025-09-10,21380.21,584264.748,BEB24000394,10396682227,CLT EFFET,Validation Effet escompté en Banque,23.75
110681,2025-09-11,100000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,69731.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,18.75
110684,2025-09-11,-53462.374,10155484840,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 100925 LCN 10155484840,69682.0,2025-09-10,21380.21,584264.748,BEB24000394,10396682227,CLT EFFET,Validation Effet escompté en Banque,22.5
110688,2025-09-11,-18868.99,010396993985,FRS EFFET,PAYEMENT EFFET 110925  010396993985,69695.0,2025-09-11,-18868.99,-75475.96,EFB250000666,10396993985,FRS EFFET,Paiement Traite Fournisseur,23.75
110692,2025-09-11,-226596.203,010396919004,FRS EFFET,PAYEMENT EFFET 070925  010396919004,69695.0,2025-09-11,-18868.99,-75475.96,EFB250000666,10396993985,FRS EFFET,Paiement Traite Fournisseur,23.75
110696,2025-09-11,-53331.964,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
110704,2025-09-11,-17142.852,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
110708,2025-09-11,-23259.546,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
110712,2025-09-11,-26408.461,,ECH CREDIT,REGL PRINCIAPL CREDIT IMPAYE DU  31 08 2025,,,,,,,,,-1.0
110719,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291435,69712.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
110720,2025-09-12,7000.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309252150,69712.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
110721,2025-09-12,4500.0,,CLT EFFET,PAYEMENT EFFET/ENCAISSEMENT LCN 010309291532,69712.0,2025-09-12,25618.953,428871.64,BEB24000412,10938884388,CLT EFFET,Validation Effet escompté en Banque,23.75
110725,2025-09-15,50000.0,,CLT VIR,VIREMENT MEME CLIENT STE PRODTS PHARMACEU,69731.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,22.5
110726,2025-09-15,45000.0,,CLT EFFET,REMISE EFFETS/ESCOMPTE AGENCE REMISE N:3,69719.0,2025-09-15,29744.51,1435921.184,BEB24000411,10155494055,CLT EFFET,Validation Effet escompté en Banque,23.75
110731,2025-09-15,-67268.014,010155475237,FRS EFFET,PAYEMENT EFFET 130925  010155475237,69718.0,2025-09-15,-67268.014,-269072.056,EFB250000668,10155475237,FRS EFFET,Paiement Traite Fournisseur,23.75
110739,2025-09-16,-37236.982,10396990881,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 150925 LCN 10396990881,69732.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,23.75
110745,2025-09-16,42060.596,7176667,CLT VIR,VIREMENT REÇU 7176667   ANANE HATEM BEN SADOK,69731.0,2025-09-16,42060.596,168242.384,VICL210702,1,CLT VIR,Virement Reçu,23.75
110752,2025-09-17,-18719.325,9914991091,CLT EFFET,REPRISE ESCOMPTE EFFET REJETE 160925 LCN 9914991091,69732.0,2025-09-16,9956.272,39825.088,EES250000478,nan,CLT EFFET,Validation Effet encaissé en Banque,22.5
110757,2025-09-18,-26468.153,010155479020,FRS EFFET,PAYEMENT EFFET 180925  010155479020,69737.0,2025-09-18,-26468.153,-105872.612,EFB250000674,10155479020,FRS EFFET,Paiement Traite Fournisseur,23.75
110764,2025-09-19,19335.199,0489003,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489003,69733.0,2025-09-18,10000.0,165889.908,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
110767,2025-09-19,22137.278,0489002,CLT CHQ,ENCAISSEMENT REMISE CHEQUES DU 18 09 2025 Bordereau No0489002,69733.0,2025-09-18,10000.0,165889.908,BVC250001045,69300,CLT CHQ,Chèque en Banque,22.5
